Customer_ID,Customer_Name,Contact_Number,Email,City,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Years,Application_Date,Approval_Date,Disbursement_Date,Repayment_Status,Remarks
175,Puran Singh Tiwari,+919467783244,harini98@example.net,Bhagalpur,Small Business Loan,660000,12.0,2,2023-07-31,2023-08-03,2023-08-05,Closed,
176,Jenifa Mishra,06532197640,simon38@example.com,Kanpur,Commercial Vehicle Loan,775000,10.5,2,2023-06-29,2023-07-03,2023-07-03,Overdue,Missed last payment
177,Silambarasan Mishra,09796962959,jackson62@example.org,Khandwa,Commercial Vehicle Loan,163000,10.5,1,2022-05-10,2022-05-16,2022-05-19,Overdue,Sent reminder notice
178,Pinaka Gupta,+910028999236,ggaba@example.org,Maheshtala,Small Business Loan,927000,12.0,3,2022-08-15,2022-08-17,2022-08-17,Overdue,Missed last payment
179,Rayma Rai,2452597950,ihegde@example.net,Thane,Gold Loan,555000,9.0,4,2024-11-11,2024-11-24,2024-11-24,Overdue,Sent reminder notice
180,Baji Sonkar,5036312446,urvibhasin@example.com,Motihari,Gold Loan,489000,9.0,2,2024-08-15,2024-08-15,2024-08-21,Closed,
181,Mangali Singh,+910678646517,fkaran@example.com,Raipur,Commercial Vehicle Loan,590000,10.5,2,2023-04-22,2023-04-23,2023-04-24,Current,
182,Koppula Yadav,0382583172,bkunda@example.org,Tirupati,Gold Loan,318000,9.0,3,2022-06-09,2022-06-10,2022-06-16,Overdue,Sent reminder notice
183,Hashmi Sonkar,+912703587581,vsama@example.com,Gandhinagar,Small Business Loan,389000,12.0,5,2021-08-15,2021-08-27,2021-08-30,Current,
184,Medha Divedi,+917530053976,tejas90@example.com,Kirari Suleman Nagar,Personal Loan,562000,14.0,3,2022-02-04,2022-02-16,2022-02-20,Overdue,Missed last payment
185,Saika Gupta,1017141380,samarthpatel@example.net,Secunderabad,Small Business Loan,462000,12.0,5,2023-08-05,2023-08-19,2023-08-20,Overdue,Missed last payment
186,Faijur Divedi,7745766370,udyatidevan@example.org,Raiganj,Gold Loan,416000,9.0,1,2021-09-22,2021-09-28,2021-09-29,Overdue,Missed last payment
187,Nishi Tiwari,00094848058,prishachawla@example.net,Jammu,Small Business Loan,689000,12.0,4,2024-10-31,2024-11-03,2024-11-08,Overdue,Missed last payment
188,Bhimanna Yadav,0723289594,abha90@example.net,Kharagpur,Gold Loan,242000,9.0,5,2022-05-17,2022-05-18,2022-05-24,Closed,
189,Tek Divedi,8480807953,varenyaluthra@example.org,Alappuzha,Gold Loan,377000,9.0,4,2020-04-13,2020-04-16,2020-04-18,Current,
190,Chandramani Maurrya,+914207083151,utkarsh94@example.org,Ajmer,Personal Loan,742000,14.0,4,2024-07-06,2024-07-15,2024-07-16,Closed,
191,Munmi Gupta,0004767930,ektasur@example.com,Vellore,Small Business Loan,263000,12.0,3,2022-05-17,2022-05-25,2022-05-26,Overdue,Sent reminder notice
192,Dharshini Yadav,+916942979767,shivanshtripathi@example.org,Meerut,Commercial Vehicle Loan,513000,10.5,5,2023-12-16,2023-12-22,2023-12-23,Overdue,Account under review
193,Sundip Thakur,8684401639,tbir@example.org,Miryalaguda,Commercial Vehicle Loan,183000,10.5,1,2023-03-20,2023-03-23,2023-03-29,Overdue,Sent reminder notice
194,Kriya Maurya,02158407665,nathaniel41@example.net,Dhule,Small Business Loan,694000,12.0,3,2024-07-04,2024-07-04,2024-07-04,Closed,
195,Suruj Thakur,00435149735,fmahal@example.com,Karawal Nagar,Personal Loan,785000,14.0,4,2023-07-18,2023-07-27,2023-07-31,Closed,
196,Natvar Pandit,04648430964,deviazaan@example.net,Hyderabad,Personal Loan,637000,14.0,3,2023-04-26,2023-05-08,2023-05-10,Overdue,Sent reminder notice
197,Virk Pratap,+911032090381,narayanavni@example.net,Proddatur,Commercial Vehicle Loan,453000,10.5,3,2023-05-07,2023-05-14,2023-05-18,Closed,
198,જય Singh,+913398671345,edwinadvaith@example.com,Bhilwara,Commercial Vehicle Loan,208000,10.5,2,2023-03-03,2023-03-13,2023-03-16,Current,
199,Dhanya Vishwakarma,07633310923,fiyaz02@example.net,Dharmavaram,Gold Loan,278000,9.0,3,2020-11-17,2020-11-22,2020-11-25,Current,
200,Debojyoti Tiwari,04679807418,pbalan@example.com,Medininagar,Gold Loan,240000,9.0,5,2022-01-22,2022-01-24,2022-01-25,Closed,
201,Tanuja Devi,09207312680,lohitshankar@example.com,Udupi,Commercial Vehicle Loan,299000,10.5,4,2023-08-27,2023-09-03,2023-09-08,Overdue,Missed last payment
202,Pardesi Divedi,05559176908,hminhas@example.net,Dibrugarh,Personal Loan,761000,14.0,2,2023-09-28,2023-10-12,2023-10-15,Current,
203,Shehbaz Mishra,04653993688,krishachakrabarti@example.org,Howrah,Personal Loan,124000,14.0,5,2022-09-13,2022-09-25,2022-09-27,Overdue,Account under review
204,Smayra Pandey,+918824558830,nakshswaminathan@example.org,Danapur,Small Business Loan,215000,12.0,2,2024-05-04,2024-05-13,2024-05-13,Closed,
205,Gambheer Singh,+916196968108,bkaur@example.org,Begusarai,Small Business Loan,656000,12.0,1,2022-10-18,2022-10-22,2022-10-26,Current,
206,Sankar Kumar Pandit,+914488384892,chakrabortyjanani@example.org,Dhule,Small Business Loan,287000,12.0,4,2020-04-04,2020-04-16,2020-04-20,Closed,
207,Vala Rao,07367457272,rohan31@example.com,Phusro,Commercial Vehicle Loan,592000,10.5,4,2021-04-26,2021-05-09,2021-05-15,Closed,
208,Vedparkash Rao,06594959212,karan92@example.net,Purnia,Personal Loan,664000,14.0,1,2023-06-09,2023-06-16,2023-06-19,Closed,
209,Drucilla Mishra,7426532966,rehaan53@example.net,Kharagpur,Personal Loan,996000,14.0,1,2021-07-22,2021-07-26,2021-07-28,Overdue,Missed last payment
210,Jyoti Kumari Sonkar,1090663652,mpatla@example.com,Tirupati,Gold Loan,443000,9.0,1,2020-05-04,2020-05-04,2020-05-04,Current,
211,Nishtha Seth,7953964453,qjhaveri@example.org,Purnia,Personal Loan,381000,14.0,1,2024-07-21,2024-07-22,2024-07-26,Current,
212,Neelakandan Mishra,8114579810,sacharsanaya@example.com,Buxar,Small Business Loan,165000,12.0,2,2023-09-28,2023-10-06,2023-10-06,Closed,
213,Suniya Kumari,+911332194418,isaiah34@example.com,Nagercoil,Commercial Vehicle Loan,586000,10.5,4,2023-12-21,2024-01-04,2024-01-07,Closed,
214,Papori Yadav,05446831473,aarush05@example.net,Dharmavaram,Commercial Vehicle Loan,994000,10.5,2,2023-02-05,2023-02-05,2023-02-05,Current,
215,Baikuntha Seth,8814356100,anaychanda@example.org,Danapur,Small Business Loan,921000,12.0,3,2024-06-17,2024-06-22,2024-06-22,Overdue,Missed last payment
216,Revathi Devi,+919354216279,anthonyrattan@example.org,Hazaribagh,Gold Loan,884000,9.0,4,2024-08-05,2024-08-18,2024-08-21,Closed,
217,Teenu Devi,09702750807,sanghamaanas@example.com,Bulandshahr,Small Business Loan,142000,12.0,5,2024-05-06,2024-05-15,2024-05-17,Closed,
218,Anita Tiwari,8053843716,lsingh@example.org,Durg,Small Business Loan,399000,12.0,1,2020-05-11,2020-05-21,2020-05-26,Current,
219,Raosaheb Gupta,+918982092890,yuppal@example.net,Aurangabad,Commercial Vehicle Loan,930000,10.5,5,2022-01-15,2022-01-29,2022-01-31,Current,
220,Mawitea Divedi,06682177704,diya63@example.com,Ambala,Gold Loan,382000,9.0,2,2022-11-19,2022-12-02,2022-12-04,Overdue,Sent reminder notice
221,Rupashree Divedi,04395490979,rameshqadim@example.com,Maheshtala,Commercial Vehicle Loan,598000,10.5,5,2022-07-19,2022-07-30,2022-08-02,Closed,
222,Gangesh Rao,+919065351093,brindareddy@example.org,Shivpuri,Small Business Loan,427000,12.0,4,2024-02-25,2024-03-04,2024-03-06,Current,
223,Prajyot Seth,+914205093823,modiwatika@example.net,Bhilwara,Gold Loan,664000,9.0,3,2023-10-27,2023-11-08,2023-11-13,Closed,
224,Siddaraju Rajput,01051532848,ijayasabharwal@example.net,Chandrapur,Small Business Loan,311000,12.0,3,2020-06-06,2020-06-19,2020-06-23,Overdue,Account under review
225,Nighat Yadav,+917795175893,ckala@example.net,Gandhidham,Small Business Loan,591000,12.0,4,2023-06-01,2023-06-14,2023-06-19,Current,
226,Vidhya Divedi,4532689384,chari@example.com,Chandigarh,Personal Loan,677000,14.0,2,2022-10-11,2022-10-12,2022-10-18,Closed,
227,Vadi Kumar,9324963806,mitali01@example.net,Ramgarh,Personal Loan,458000,14.0,5,2024-02-10,2024-02-19,2024-02-20,Overdue,Missed last payment
228,Ankitha Vishwakarma,0333998476,parekhfariq@example.org,Bhagalpur,Gold Loan,199000,9.0,5,2020-06-30,2020-07-05,2020-07-11,Closed,
229,Rifa Seth,04785970026,irattan@example.org,Khora ,Commercial Vehicle Loan,246000,10.5,5,2023-07-18,2023-07-30,2023-08-02,Closed,
230,Nillu Divedi,05509192941,falakvarkey@example.org,Maheshtala,Small Business Loan,699000,12.0,4,2023-08-20,2023-09-02,2023-09-08,Current,
231,Kamalika Pandey,5422901954,aishanisampath@example.com,Tiruppur,Small Business Loan,238000,12.0,3,2022-04-22,2022-04-23,2022-04-25,Current,
232,Sobha Singh,7807937252,xbedi@example.org,Sonipat,Gold Loan,310000,9.0,5,2023-10-02,2023-10-04,2023-10-08,Overdue,Missed last payment
233,Brijmohan Gupta,01936163974,bedionkar@example.com,Silchar,Commercial Vehicle Loan,733000,10.5,1,2021-03-08,2021-03-09,2021-03-12,Closed,
234,Shimla Vishwakarma,1634784297,dkaul@example.net,Vijayanagaram,Gold Loan,418000,9.0,2,2024-07-27,2024-08-03,2024-08-05,Current,
235,Zualtei Singh,08162013648,gauravkrishnan@example.org,Bhusawal,Commercial Vehicle Loan,337000,10.5,3,2023-09-26,2023-10-04,2023-10-10,Overdue,Missed last payment
236,Sailu Rai,06637046810,nitara46@example.org,Dharmavaram,Gold Loan,969000,9.0,1,2022-09-09,2022-09-22,2022-09-26,Overdue,Account under review
237,Situ Yadav,7927148546,parmarishaan@example.org,Bhilai,Commercial Vehicle Loan,316000,10.5,4,2023-07-08,2023-07-08,2023-07-14,Current,
238,Azaan Maurrya,06945667020,nidhilad@example.net,Bettiah,Small Business Loan,950000,12.0,5,2024-10-09,2024-10-18,2024-10-18,Current,
239,Akshya Mishra,+911672338824,dbhargava@example.net,Etawah,Small Business Loan,822000,12.0,1,2023-11-12,2023-11-19,2023-11-25,Overdue,Sent reminder notice
240,Vyshnavi Srivastav,+910893621521,panditvincent@example.net,Panvel,Personal Loan,434000,14.0,1,2020-08-14,2020-08-18,2020-08-24,Overdue,Account under review
241,Monisa Maurya,00673901230,wardamangal@example.org,Adoni,Personal Loan,153000,14.0,3,2021-02-10,2021-02-13,2021-02-18,Closed,
242,Mohan Yadav,+916518996766,khatrisaumya@example.net,Tezpur,Small Business Loan,605000,12.0,3,2021-06-30,2021-06-30,2021-07-01,Closed,
243,Deveeprasad Maurrya,+911194549519,max15@example.com,Dehri,Commercial Vehicle Loan,999000,10.5,3,2023-01-07,2023-01-11,2023-01-11,Closed,
244,Sayantani Maurya,00849063650,mohammedkohli@example.net,Kalyan-Dombivli,Gold Loan,710000,9.0,1,2021-02-15,2021-02-25,2021-03-02,Overdue,Missed last payment
245,Balak Pandey,+917581097683,qadimganguly@example.com,Ranchi,Commercial Vehicle Loan,318000,10.5,1,2022-01-19,2022-01-21,2022-01-21,Overdue,Missed last payment
246,Ranu Yadav,+915608524309,lipikaseshadri@example.com,Jaipur,Commercial Vehicle Loan,271000,10.5,3,2023-06-01,2023-06-11,2023-06-12,Current,
247,Hasina Divedi,+914046861627,viswanathanaditya@example.org,Solapur,Commercial Vehicle Loan,259000,10.5,3,2021-04-29,2021-05-12,2021-05-12,Closed,
248,Shiksha Tiwari,4165836572,orinder90@example.net,Avadi,Gold Loan,988000,9.0,5,2020-08-26,2020-09-09,2020-09-10,Closed,
249,Jayasri Devi,+915167328920,kallatimothy@example.org,New Delhi,Small Business Loan,487000,12.0,5,2021-01-02,2021-01-07,2021-01-08,Overdue,Missed last payment
250,Vaisu Rai,9344537154,ekbalbose@example.net,Sambalpur,Gold Loan,168000,9.0,3,2021-07-08,2021-07-14,2021-07-17,Current,
251,बबलु Singh,+912649457283,zchakrabarti@example.net,Bidar,Personal Loan,440000,14.0,5,2024-08-30,2024-09-08,2024-09-08,Current,
252,Sajna Yadav,00617905021,bhagatyashvi@example.com,Bokaro,Personal Loan,379000,14.0,5,2020-06-10,2020-06-13,2020-06-14,Closed,
253,Nathuram Singh,3797870509,bahlxiti@example.com,Jaipur,Gold Loan,983000,9.0,3,2020-08-26,2020-09-05,2020-09-05,Closed,
254,Satnam Singh Mishra,+911659698589,sbabu@example.org,Korba,Commercial Vehicle Loan,608000,10.5,3,2023-04-16,2023-04-20,2023-04-26,Closed,
255,Anindita Rai,6613308089,devaneta@example.net,Kulti,Gold Loan,692000,9.0,4,2022-05-21,2022-05-27,2022-05-27,Current,
256,Malarvizhi Rai,05604881094,patilomaja@example.net,Dindigul,Small Business Loan,728000,12.0,3,2021-10-27,2021-10-28,2021-10-28,Overdue,Sent reminder notice
257,Jayshankar Rai,+913152609019,peteryadav@example.net,Adoni,Personal Loan,527000,14.0,2,2023-05-07,2023-05-12,2023-05-14,Overdue,Account under review
258,Sakil Srivastav,+915342370133,mandaisaiah@example.net,Durg,Personal Loan,703000,14.0,1,2022-08-30,2022-09-10,2022-09-11,Overdue,Account under review
259,Jainal Rao,01818996644,bajajsamar@example.com,Raurkela Industrial Township,Personal Loan,598000,14.0,5,2023-03-14,2023-03-27,2023-03-30,Current,
260,Raani Yadav,8874197593,ytandon@example.com,Khora ,Personal Loan,434000,14.0,3,2024-05-03,2024-05-12,2024-05-12,Overdue,Missed last payment
261,Sibani Rajput,+914743440526,farasmistry@example.com,Gulbarga,Personal Loan,485000,14.0,1,2021-03-05,2021-03-17,2021-03-22,Current,
262,Manotosh Rajput,+910238134635,guneet34@example.org,Aizawl,Personal Loan,465000,14.0,4,2021-07-06,2021-07-13,2021-07-14,Current,
263,Harsimran Seth,05560134555,jsahota@example.net,Amaravati,Gold Loan,192000,9.0,2,2020-10-28,2020-11-07,2020-11-07,Closed,
264,Mp Vishwakarma,6317382166,rmand@example.com,Vasai-Virar,Commercial Vehicle Loan,396000,10.5,5,2020-05-20,2020-05-22,2020-05-27,Current,
265,Mojamil Rai,05865531619,sharafabhimanyu@example.com,Ahmednagar,Commercial Vehicle Loan,863000,10.5,3,2020-06-13,2020-06-21,2020-06-23,Overdue,Account under review
266,G K Thakur,09419809340,tchakrabarti@example.net,Kadapa,Gold Loan,467000,9.0,3,2023-12-06,2023-12-11,2023-12-16,Overdue,Account under review
267,Purabi Tiwari,0828859609,keya02@example.org,Junagadh,Personal Loan,142000,14.0,3,2022-08-23,2022-09-05,2022-09-08,Overdue,Sent reminder notice
268,Jamna Rai,07012818843,boragayathri@example.org,Aligarh,Commercial Vehicle Loan,274000,10.5,2,2021-09-16,2021-09-22,2021-09-25,Overdue,Missed last payment
269,Shilu Pandit,09541135893,mishrajanaki@example.com,Ajmer,Gold Loan,941000,9.0,2,2020-02-03,2020-02-03,2020-02-03,Closed,
270,Boga Vishwakarma,1357452334,benbhavani@example.com,Tenali,Gold Loan,826000,9.0,5,2021-09-05,2021-09-10,2021-09-11,Overdue,Sent reminder notice
271,Digpal Pandit,3691677546,mohammedchander@example.org,Adoni,Commercial Vehicle Loan,821000,10.5,5,2023-07-02,2023-07-16,2023-07-17,Overdue,Missed last payment
272,Uttam Pratap,+910854333125,godaishwar@example.org,Ramagundam,Gold Loan,500000,9.0,2,2024-08-28,2024-08-29,2024-08-31,Overdue,Sent reminder notice
273,Nithish Pandit,+915533767795,vamakshi40@example.org,Belgaum,Gold Loan,610000,9.0,4,2022-10-02,2022-10-12,2022-10-18,Closed,
274,Arzoo Rajput,4748828805,pbir@example.com,Tumkur,Personal Loan,798000,14.0,1,2020-09-14,2020-09-23,2020-09-23,Closed,
275,Asima Maurya,05696139253,unnilall@example.com,Visakhapatnam,Personal Loan,494000,14.0,3,2020-11-22,2020-11-23,2020-11-29,Overdue,Account under review
276,Jaypalsinh Pandey,+917074640359,nben@example.com,Haridwar,Personal Loan,158000,14.0,4,2021-07-28,2021-08-10,2021-08-12,Overdue,Sent reminder notice
277,Suri Maurya,+912465910791,vinaya05@example.org,Pune,Gold Loan,853000,9.0,1,2024-04-05,2024-04-08,2024-04-13,Closed,
278,Pradhi Srivastav,+912097406354,kalachatura@example.com,Ratlam,Personal Loan,318000,14.0,3,2020-01-09,2020-01-19,2020-01-23,Closed,
279,Bhagyashree Rajput,03243392407,usen@example.org,Faridabad,Small Business Loan,792000,12.0,3,2021-09-03,2021-09-13,2021-09-16,Current,
280,Surbhi Tiwari,+910532152538,umagar@example.net,Hazaribagh,Small Business Loan,325000,12.0,2,2020-12-04,2020-12-12,2020-12-12,Current,
281,Neeti Maurya,02422703025,cpandey@example.com,Anantapuram,Small Business Loan,888000,12.0,3,2020-03-12,2020-03-13,2020-03-14,Current,
282,Nayi Gupta,02525151700,dayamaipuri@example.org,Yamunanagar,Small Business Loan,650000,12.0,5,2022-05-13,2022-05-23,2022-05-25,Overdue,Sent reminder notice
283,Dhruv Sonkar,+912539198754,hmammen@example.org,Ambala,Personal Loan,156000,14.0,3,2025-01-12,2025-01-20,2025-01-21,Closed,
284,Abha Tiwari,06561887339,reyanshnarula@example.net,Pondicherry,Gold Loan,584000,9.0,4,2022-07-05,2022-07-14,2022-07-20,Current,
285,Pawankumar Mishra,+913942574730,wriddhishbalay@example.org,Amaravati,Small Business Loan,846000,12.0,3,2022-02-23,2022-03-08,2022-03-14,Closed,
286,सुनील Pratap,8732238078,kariyachana@example.com,Kamarhati,Personal Loan,181000,14.0,4,2023-04-16,2023-04-24,2023-04-25,Overdue,Sent reminder notice
287,Haina Vishwakarma,06400051406,robertwagle@example.com,Kottayam,Small Business Loan,389000,12.0,5,2022-08-14,2022-08-22,2022-08-25,Overdue,Account under review
288,Litu Rajput,9373087453,nloke@example.net,Raurkela Industrial Township,Gold Loan,913000,9.0,4,2022-08-05,2022-08-11,2022-08-11,Closed,
289,Netrananda Gupta,0390047612,siyaramanathan@example.net,Phusro,Commercial Vehicle Loan,628000,10.5,1,2020-04-23,2020-04-29,2020-04-30,Closed,
290,Snehasish Divedi,6818240400,ekavirtiwari@example.com,Rampur,Personal Loan,686000,14.0,4,2023-08-23,2023-09-02,2023-09-08,Overdue,Account under review
291,Shivika Maurya,06744097217,onagy@example.net,Patna,Small Business Loan,817000,12.0,2,2022-06-16,2022-06-18,2022-06-21,Overdue,Sent reminder notice
292,Muthulakshmi Gupta,6486361894,comartriya@example.com,Gurgaon,Small Business Loan,734000,12.0,3,2023-05-10,2023-05-18,2023-05-24,Overdue,Missed last payment
293,Tolaram Pandey,07680243995,chaitalypant@example.org,Pimpri-Chinchwad,Personal Loan,786000,14.0,1,2024-12-30,2025-01-12,2025-01-18,Overdue,Account under review
294,Chotelal Sonkar,00669062741,tgera@example.org,Firozabad,Gold Loan,164000,9.0,1,2025-01-12,2025-01-24,2025-01-27,Current,
295,Hiron Singh,+915118535725,harshilbuch@example.org,Adoni,Personal Loan,198000,14.0,2,2023-08-26,2023-09-06,2023-09-06,Overdue,Sent reminder notice
296,Promit Rao,05961644941,noahreddy@example.com,Bathinda,Gold Loan,658000,9.0,1,2023-01-24,2023-02-03,2023-02-08,Closed,
297,Samatha Sonkar,05353747309,parthoza@example.net,Bilaspur,Commercial Vehicle Loan,596000,10.5,1,2022-02-06,2022-02-10,2022-02-16,Closed,
298,Aien Tiwari,+914052055152,yauvanisarma@example.net,Tumkur,Small Business Loan,465000,12.0,5,2023-05-12,2023-05-22,2023-05-28,Overdue,Sent reminder notice
299,Pandab Pandit,02066788046,vedhikadivan@example.com,Vijayawada,Small Business Loan,379000,12.0,2,2022-09-25,2022-09-30,2022-10-02,Closed,
300,Adishree Thakur,8842712341,ikbaldara@example.org,Silchar,Personal Loan,612000,14.0,3,2024-08-15,2024-08-20,2024-08-24,Current,
301,Pinke Singh,+917792986902,manya44@example.net,Bidhannagar,Commercial Vehicle Loan,861000,10.5,5,2023-02-06,2023-02-20,2023-02-22,Closed,
302,Aleeza Gupta,+918784944656,omisra@example.org,Davanagere,Personal Loan,924000,14.0,4,2023-07-29,2023-08-02,2023-08-06,Current,
303,Sireesha Rai,+915250842201,daracharita@example.com,Jamnagar,Small Business Loan,668000,12.0,1,2021-08-29,2021-09-02,2021-09-03,Closed,
304,Ranjithkumar Seth,0316312480,ebakshi@example.net,Sonipat,Small Business Loan,878000,12.0,4,2023-12-08,2023-12-22,2023-12-25,Overdue,Account under review
305,Arshed Pandit,2305359402,anya01@example.net,Nizamabad,Commercial Vehicle Loan,356000,10.5,3,2022-12-30,2023-01-10,2023-01-12,Closed,
306,Bir Pratap,+912181607026,vansharaman@example.com,Rampur,Personal Loan,459000,14.0,3,2023-12-16,2023-12-21,2023-12-22,Overdue,Sent reminder notice
307,Ajij Pandey,+914714972853,tamanna90@example.net,Ratlam,Gold Loan,101000,9.0,1,2021-12-05,2021-12-09,2021-12-09,Current,
308,Rajju Kumar,7390621005,surijanuja@example.net,Secunderabad,Personal Loan,656000,14.0,4,2021-12-03,2021-12-10,2021-12-10,Current,
309,Asadul Divedi,+914248628206,dalaja72@example.com,Udupi,Gold Loan,136000,9.0,2,2020-08-18,2020-08-29,2020-08-29,Current,
310,Iti Divedi,05668005811,benjamin98@example.org,Kollam,Personal Loan,295000,14.0,3,2021-03-05,2021-03-13,2021-03-17,Closed,
311,Kumaresh Pandit,+916413091529,zaidsane@example.net,Solapur,Gold Loan,451000,9.0,5,2023-05-31,2023-06-03,2023-06-03,Closed,
312,Niraj Kumar Pandey,00631183429,aashimital@example.org,Aizawl,Commercial Vehicle Loan,831000,10.5,4,2023-08-20,2023-09-03,2023-09-05,Overdue,Missed last payment
313,Santhoshi Pandey,05712410795,bachittar58@example.org,Vijayawada,Personal Loan,531000,14.0,3,2021-02-13,2021-02-13,2021-02-16,Overdue,Sent reminder notice
314,Kanth Tiwari,+919448472500,william24@example.net,Alappuzha,Gold Loan,324000,9.0,3,2024-05-09,2024-05-09,2024-05-09,Current,
315,Birsingh Rai,01111381952,vihaan81@example.net,Malda,Personal Loan,609000,14.0,1,2023-02-17,2023-03-02,2023-03-04,Overdue,Sent reminder notice
316,Dwarka Sonkar,+916238846450,moraryug@example.com,Panipat,Commercial Vehicle Loan,820000,10.5,5,2021-03-02,2021-03-03,2021-03-04,Closed,
317,Devyani Gupta,+910845396013,krishnabhatt@example.com,Kozhikode,Gold Loan,840000,9.0,4,2021-03-04,2021-03-06,2021-03-10,Closed,
318,Shivanna Gupta,0884224994,abhimanyubrar@example.net,Ambala,Gold Loan,102000,9.0,1,2020-06-26,2020-07-03,2020-07-03,Closed,
